Date,Expense,Amount,Category,Wallet,Monthly Overview,Checkbox
"February 9, 2026",Food,THB 55.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 9, 2026",Yogurt  strawberry,THB 69.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 9, 2026",กระเพราเนื้อเนื้อ,THB 65.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 10, 2026",Food,THB 85.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 10, 2026",Food,THB 65.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 10, 2026",Salad khunnai,THB 128.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 11, 2026",Maz,THB 342.50,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 11, 2026",Bayday,THB 165.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 11, 2026",Moisturizer Watson,THB 143.49,💊Health & Fitness_FEB26 (https://app.notion.com/p/Health-Fitness_FEB26-2c90423c142680a9b040f1393acaa70c?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 12, 2026",Food fair,THB 100.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 12, 2026",สหภาพเสต๊ก,THB 121.55,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 13, 2026",Nitro coffee,THB 60.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 13, 2026",ก๋วยเตี๋ยว,THB 164.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 13, 2026",Re-ten 5,THB 445.00,💊Health & Fitness_FEB26 (https://app.notion.com/p/Health-Fitness_FEB26-2c90423c142680a9b040f1393acaa70c?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 14, 2026",Dorle,THB 275.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 14, 2026",SF,THB 178.00,🎮Entertainment_FEB26 (https://app.notion.com/p/Entertainment_FEB26-2c90423c1426802d835febd61616853d?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 14, 2026",ฮะจิบัง,THB 256.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 15, 2026",Chum,THB 247.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 15, 2026",Salad khunnai,THB 128.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 16, 2026",Food,THB 55.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 16, 2026",Food,THB 24.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 16, 2026",โคตรไก่,THB 71.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 17, 2026",ข้าวมันไก่ น้ำปั่น ขนมปัง,THB 100.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 17, 2026",มันอินเตอร์ บะหมี่นักกล้าม,THB 104.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 18, 2026",Food OR,THB 62.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 18, 2026",แร๊ฟสลัดฟาร์ม ผลไม้,THB 110.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 18, 2026",แปรง + diamond grain,THB 529.00,🛍️Shopping_FEB26 (https://app.notion.com/p/Shopping_FEB26-2c90423c1426800ab24ef407ece1e9dc?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 19, 2026",ก๋วยเตี๋ยวหอพยบ.,THB 35.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 19, 2026",Oil,THB 40.00,🛢️Transportation_FEB26 (https://app.notion.com/p/Transportation_FEB26-2c90423c142680f3908ac8af6bb27105?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 20, 2026",Bayday,THB 170.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 20, 2026",Under over,THB 140.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 20, 2026",กระเพรากระด้ง,THB 52.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 21, 2026",กะเพรา + ผลไม้,THB 139.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 21, 2026",สหภาพสเต๊ก,THB 121.55,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 22, 2026",โฮมมี่,THB 14.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 22, 2026",ไข่เจียว,THB 50.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 22, 2026",Salad farm,THB 90.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 23, 2026",Octopath traveller 0,"THB 1,352.00",🎮Entertainment_FEB26 (https://app.notion.com/p/Entertainment_FEB26-2c90423c1426802d835febd61616853d?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 23, 2026",Food,THB 80.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 23, 2026",Seven,THB 117.75,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 24, 2026",เมล็ดกาแฟ,THB 358.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 24, 2026",Film nintendo,THB 95.00,🎮Entertainment_FEB26 (https://app.notion.com/p/Entertainment_FEB26-2c90423c1426802d835febd61616853d?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 24, 2026",Food,THB 103.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 24, 2026",กระเพรากระด้ง,THB 64.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 25, 2026",Food,THB 148.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 25, 2026",Salad khunnai,THB 125.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 26, 2026",เลี้ยงส้มตำอุดร,THB 273.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 26, 2026",กะเพรากระด้ง,THB 62.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 27, 2026",Food OR,THB 47.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 27, 2026",Manee fried chicken,THB 71.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Credit card,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 28, 2026",Amazon,THB 65.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 28, 2026",โกเหลียง,THB 50.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 28, 2026",Food,THB 40.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"February 28, 2026",ลาบรื่น + บอร์ดเกมส์,THB 223.00,🍴Eating_FEB26 (https://app.notion.com/p/Eating_FEB26-2c90423c1426801fb9a3cd25b2f6d9c7?pvs=21),Online banking,February 26 (https://app.notion.com/p/February-26-2c90423c142680cbb553dba809feb098?pvs=21),No
"March 1, 2026",เค้กกล้วยหอม,THB 369.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 1, 2026",วันเกิด PP - sanrio,THB 729.00,❤️Lover_MAR26 (https://app.notion.com/p/Lover_MAR26-2c90423c14268079900ace8237108244?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 1, 2026",Mask + สบู่ + ทิชชู่เปียก,THB 141.00,🛍️Shopping_MAR26 (https://app.notion.com/p/Shopping_MAR26-2c90423c142680bcb34ad3cd86824c01?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 2, 2026",Food OR,THB 57.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 3, 2026",Food,THB 300.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 4, 2026",Food,THB 85.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 4, 2026",BTS,THB 300.00,🛢️Transportation_MAR26 (https://app.notion.com/p/Transportation_MAR26-2c90423c142680d68c4bff642d35d193?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 4, 2026",Salad khunnai,THB 89.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 5, 2026",มันอินเตอร์,THB 55.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 5, 2026",กะเพรากระด้ง,THB 39.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 5, 2026",ล้างฟิล์ม,THB 130.00,❤️Lover_MAR26 (https://app.notion.com/p/Lover_MAR26-2c90423c14268079900ace8237108244?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 6, 2026",หม่าล่า,THB 84.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 6, 2026",Tumbler,THB 220.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 6, 2026",กระเพรา,THB 45.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 7, 2026",Food,THB 50.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 7, 2026",Wabi sabi,THB 105.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 7, 2026",Subway,THB 89.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 8, 2026",กระเพรากระด้ง,THB 61.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 8, 2026",ตัดผม,THB 130.00,💊Health & Fitness_MAR26 (https://app.notion.com/p/Health-Fitness_MAR26-2c90423c142680b29770dc29d0709e23?pvs=21),,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 8, 2026",Salad khunnai,THB 124.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Credit card,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
"March 9, 2026",Food OR,THB 66.00,🍴Eating_MAR26 (https://app.notion.com/p/Eating_MAR26-2c90423c142680b9a8a7dcc3367ef47a?pvs=21),Online banking,March 26 (https://app.notion.com/p/March-26-2c90423c14268093a5d1d99ea2798193?pvs=21),No
